time_s,wheel_fl_rpm,wheel_fr_rpm,wheel_rl_rpm,wheel_rr_rpm,brake_pressure_fl_bar,brake_pressure_fr_bar,brake_pressure_rl_bar,brake_pressure_rr_bar,vehicle_speed_ref_kph,surface_type,road_mu,abs_active
6.355,123.75561314850515,123.75561314850515,123.75561314850515,123.75561314850515,99.63659341733185,99.63659341733185,99.63659341733185,99.63659341733185,89.16,wet,0.6,1
6.356,124.30547874483838,124.30547874483838,124.30547874483838,124.30547874483838,99.74187957155144,99.74187957155144,99.74187957155144,99.74187957155144,89.152,wet,0.6,1
6.357,124.8811928472417,124.8811928472417,124.8811928472417,124.8811928472417,99.82922413927595,99.82922413927595,99.82922413927595,99.82922413927595,89.144,wet,0.6,1
6.3580000000000005,125.48251375094598,125.48251375094598,125.48251375094598,125.48251375094598,99.89860746834614,99.89860746834614,99.89860746834614,99.89860746834614,89.136,wet,0.6,1
6.359,126.10918955185785,126.10918955185785,126.10918955185785,126.10918955185785,99.95001394780567,99.95001394780567,99.95001394780567,99.95001394780567,89.128,wet,0.6,1
6.36,126.76095824915645,126.76095824915645,126.76095824915645,126.76095824915645,99.98343201141354,99.98343201141354,99.98343201141354,99.98343201141354,89.12,wet,0.6,1
6.361,127.43754785190771,127.43754785190771,127.43754785190771,127.43754785190771,99.99885414024641,99.99885414024641,99.99885414024641,99.99885414024641,89.112,wet,0.6,1
6.362,128.13867648966,128.13867648966,128.13867648966,128.13867648966,99.99627686439037,99.99627686439037,99.99627686439037,99.99627686439037,89.104,wet,0.6,1
6.3629999999999995,128.86405252696755,128.86405252696755,128.86405252696755,128.86405252696755,99.97570076372159,99.97570076372159,99.97570076372159,99.97570076372159,89.096,wet,0.6,1
6.364,129.61337468180386,129.61337468180386,129.61337468180386,129.61337468180386,99.93713046777593,99.93713046777593,99.93713046777593,99.93713046777593,89.088,wet,0.6,1
6.365,130.3863321478091,130.3863321478091,130.3863321478091,130.3863321478091,99.88057465470726,99.88057465470726,99.88057465470726,99.88057465470726,89.08,wet,0.6,1
6.366,131.18260472032853,131.18260472032853,131.18260472032853,131.18260472032853,99.80604604933492,99.80604604933492,99.80604604933492,99.80604604933492,89.072,wet,0.6,1
6.367,132.001862926186,132.001862926186,132.001862926186,132.001862926186,99.71356142028075,99.71356142028075,99.71356142028075,99.71356142028075,89.064,wet,0.6,1
6.368,132.8437681571429,132.8437681571429,132.8437681571429,132.8437681571429,99.60314157619604,99.60314157619604,99.60314157619604,99.60314157619604,89.056,wet,0.6,1
6.369,133.7079728069865,133.7079728069865,133.7079728069865,133.7079728069865,99.47481136107996,99.47481136107996,99.47481136107996,99.47481136107996,89.048,wet,0.6,1
6.37,134.5941204121949,134.5941204121949,134.5941204121949,134.5941204121949,99.32859964868945,99.32859964868945,99.32859964868945,99.32859964868945,89.03999999999999,wet,0.6,1
6.371,135.5018457961171,135.5018457961171,135.5018457961171,135.5018457961171,99.164539336043,99.164539336043,99.164539336043,99.164539336043,89.032,wet,0.6,1
6.372,136.43077521661584,136.43077521661584,136.43077521661584,136.43077521661584,98.98266733601885,98.98266733601885,98.98266733601885,98.98266733601885,89.024,wet,0.6,1
6.373,137.3805265171082,137.3805265171082,137.3805265171082,137.3805265171082,98.78302456904977,98.78302456904977,98.78302456904977,98.78302456904977,89.016,wet,0.6,1
6.3740000000000006,138.35070928094595,138.35070928094595,138.35070928094595,138.35070928094595,98.56565595391594,98.56565595391594,98.56565595391594,98.56565595391594,89.008,wet,0.6,1
6.375,139.34092498907168,139.34092498907168,139.34092498907168,139.34092498907168,98.33061039763896,98.33061039763896,98.33061039763896,98.33061039763896,89.0,wet,0.6,1
6.376,140.3507671808904,140.3507671808904,140.3507671808904,140.3507671808904,98.07794078447725,98.07794078447725,98.07794078447725,98.07794078447725,88.992,wet,0.6,1
6.377,141.3798216182842,141.3798216182842,141.3798216182842,141.3798216182842,97.80770396402785,97.80770396402785,97.80770396402785,97.80770396402785,88.984,wet,0.6,1
6.378,142.42766645271493,142.42766645271493,142.42766645271493,142.42766645271493,97.51996073843534,97.51996073843534,97.51996073843534,97.51996073843534,88.976,wet,0.6,1
6.379,143.49387239533476,143.49387239533476,143.49387239533476,143.49387239533476,97.21477584871165,97.21477584871165,97.21477584871165,97.21477584871165,88.968,wet,0.6,1
6.38,144.5780028900488,144.5780028900488,144.5780028900488,144.5780028900488,96.89221796016925,96.89221796016925,96.89221796016925,96.89221796016925,88.96,wet,0.6,1
6.381,145.679614289448,145.679614289448,145.679614289448,145.679614289448,96.55235964697256,96.55235964697256,96.55235964697256,96.55235964697256,88.952,wet,0.6,1
6.382,146.79825603355187,146.79825603355187,146.79825603355187,146.79825603355187,96.19527737580808,96.19527737580808,96.19527737580808,96.19527737580808,88.944,wet,0.6,1
6.383,147.93347083128123,147.93347083128123,147.93347083128123,147.93347083128123,95.82105148868044,95.82105148868044,95.82105148868044,95.82105148868044,88.936,wet,0.6,1
6.384,149.0847948445926,149.0847948445926,149.0847948445926,149.0847948445926,95.42976618483551,95.42976618483551,95.42976618483551,95.42976618483551,88.928,wet,0.6,1
6.385,150.251757875197,150.251757875197,150.251757875197,150.251757875197,95.02150950181604,95.02150950181604,95.02150950181604,95.02150950181604,88.92,wet,0.6,1
6.386,151.43388355379255,151.43388355379255,151.43388355379255,151.43388355379255,94.59637329565308,94.59637329565308,94.59637329565308,94.59637329565308,88.912,wet,0.6,1
6.3870000000000005,152.6306895317265,152.6306895317265,152.6306895317265,152.6306895317265,94.15445322019988,94.15445322019988,94.15445322019988,94.15445322019988,88.904,wet,0.6,1
6.388,153.84168767502035,153.84168767502035,153.84168767502035,153.84168767502035,93.6958487056088,93.6958487056088,93.6958487056088,93.6958487056088,88.896,wet,0.6,1
6.389,155.06638426067042,155.06638426067042,155.06638426067042,155.06638426067042,93.22066293596097,93.22066293596097,93.22066293596097,93.22066293596097,88.888,wet,0.6,1
6.390000000000001,156.30428017515075,156.30428017515075,156.30428017515075,156.30428017515075,92.72900282604992,92.72900282604992,92.72900282604992,92.72900282604992,88.88,wet,0.6,1
6.391,157.55487111503518,157.55487111503518,157.55487111503518,157.55487111503518,92.22097899732618,92.22097899732618,92.22097899732618,92.22097899732618,88.872,wet,0.6,1
6.392,158.8176477896627,158.8176477896627,158.8176477896627,158.8176477896627,91.696705753008,91.696705753008,91.696705753008,91.696705753008,88.864,wet,0.6,1
6.393,160.09209612575575,160.09209612575575,160.09209612575575,160.09209612575575,91.15630105236376,91.15630105236376,91.15630105236376,91.15630105236376,88.856,wet,0.6,1
6.394,161.37769747392224,161.37769747392224,161.37769747392224,161.37769747392224,90.59988648417084,90.59988648417084,90.59988648417084,90.59988648417084,88.848,wet,0.6,1
6.395,162.6739288169428,162.6739288169428,162.6739288169428,162.6739288169428,90.0275872393603,90.0275872393603,90.0275872393603,90.0275872393603,88.84,wet,0.6,1
6.396,163.98026297977628,163.98026297977628,163.98026297977628,163.98026297977628,89.43953208284744,89.43953208284744,89.43953208284744,89.43953208284744,88.832,wet,0.6,1
6.397,165.29616884118263,165.29616884118263,165.29616884118263,165.29616884118263,88.83585332456175,88.83585332456175,88.83585332456175,88.83585332456175,88.824,wet,0.6,1
6.398,166.6211115468929,166.6211115468929,166.6211115468929,166.6211115468929,88.21668678967713,88.21668678967713,88.21668678967713,88.21668678967713,88.816,wet,0.6,1
6.399,167.95455272423015,167.95455272423015,167.95455272423015,167.95455272423015,87.58217178805195,87.58217178805195,87.58217178805195,87.58217178805195,88.80799999999999,wet,0.6,1
6.4,169.29595069810097,169.29595069810097,169.29595069810097,169.29595069810097,86.93245108288433,86.93245108288433,86.93245108288433,86.93245108288433,88.8,wet,0.6,1
6.401,170.64476070826746,170.64476070826746,170.64476070826746,170.64476070826746,86.26767085859251,86.26767085859251,86.26767085859251,86.26767085859251,88.792,wet,0.6,1
6.402,172.00043512781815,172.00043512781815,172.00043512781815,172.00043512781815,85.587980687922,85.587980687922,85.587980687922,85.587980687922,88.78399999999999,wet,0.6,1
6.4030000000000005,173.3624236827404,173.3624236827404,173.3624236827404,173.3624236827404,84.89353349829392,84.89353349829392,84.89353349829392,84.89353349829392,88.776,wet,0.6,1
6.404,174.73017367251774,174.73017367251774,174.73017367251774,174.73017367251774,84.18448553739627,84.18448553739627,84.18448553739627,84.18448553739627,88.768,wet,0.6,1
6.405,176.10313019165488,176.10313019165488,176.10313019165488,176.10313019165488,83.46099633802913,83.46099633802913,83.46099633802913,83.46099633802913,88.76,wet,0.6,1
6.406000000000001,177.48073635204636,177.48073635204636,177.48073635204636,177.48073635204636,82.72322868220968,82.72322868220968,82.72322868220968,82.72322868220968,88.752,wet,0.6,0
6.407,178.86243350609638,178.86243350609638,178.86243350609638,178.86243350609638,81.9713485645487,81.9713485645487,81.9713485645487,81.9713485645487,88.744,wet,0.6,0
6.4079999999999995,180.24766147050585,180.24766147050585,180.24766147050585,180.24766147050585,81.20552515490039,81.20552515490039,81.20552515490039,81.20552515490039,88.736,wet,0.6,0
6.409,181.63585875062995,181.63585875062995,181.63585875062995,181.63585875062995,80.42593076030072,80.42593076030072,80.42593076030072,80.42593076030072,88.728,wet,0.6,0
6.41,183.02646276532005,183.02646276532005,183.02646276532005,183.02646276532005,79.63274078620032,79.63274078620032,79.63274078620032,79.63274078620032,88.72,wet,0.6,0
6.411,184.41891007216293,184.41891007216293,184.41891007216293,184.41891007216293,78.8261336969966,78.8261336969966,78.8261336969966,78.8261336969966,88.712,wet,0.6,0
6.412,185.81263659302033,185.81263659302033,185.81263659302033,185.81263659302033,78.00629097588194,78.00629097588194,78.00629097588194,78.00629097588194,88.70400000000001,wet,0.6,0
6.413,187.20707783978472,187.20707783978472,187.20707783978472,187.20707783978472,77.1733970840099,77.1733970840099,77.1733970840099,77.1733970840099,88.696,wet,0.6,0
6.414,188.60166914025532,188.60166914025532,188.60166914025532,188.60166914025532,76.32763941899263,76.32763941899263,76.32763941899263,76.32763941899263,88.688,wet,0.6,0
6.415,189.9958458640525,189.9958458640525,189.9958458640525,189.9958458640525,75.46920827273613,75.46920827273613,75.46920827273613,75.46920827273613,88.68,wet,0.6,0
6.416,191.38904364846707,191.38904364846707,191.38904364846707,191.38904364846707,74.59829678862764,74.59829678862764,74.59829678862764,74.59829678862764,88.672,wet,0.6,0
6.417,192.7806986241691,192.7806986241691,192.7806986241691,192.7806986241691,73.71510091807633,73.71510091807633,73.71510091807633,73.71510091807633,88.664,wet,0.6,0
6.418,194.17024764067415,194.17024764067415,194.17024764067415,194.17024764067415,72.81981937642735,72.81981937642735,72.81981937642735,72.81981937642735,88.656,wet,0.6,0
6.4190000000000005,195.55712849148296,195.55712849148296,195.55712849148296,195.55712849148296,71.9126535982506,71.9126535982506,71.9126535982506,71.9126535982506,88.648,wet,0.6,0
6.42,196.94078013880167,196.94078013880167,196.94078013880167,196.94078013880167,70.99380769201932,70.99380769201932,70.99380769201932,70.99380769201932,88.64,wet,0.6,0
6.421,198.3206429377573,198.3206429377573,198.3206429377573,198.3206429377573,70.06348839418543,70.06348839418543,70.06348839418543,70.06348839418543,88.632,wet,0.6,0
6.422,199.69615886000943,199.69615886000943,199.69615886000943,199.69615886000943,69.12190502266704,69.12190502266704,69.12190502266704,69.12190502266704,88.624,wet,0.6,0
6.423,201.06677171668306,201.06677171668306,201.06677171668306,201.06677171668306,68.1692694297498,68.1692694297498,68.1692694297498,68.1692694297498,88.616,wet,0.6,0
6.4239999999999995,202.43192738051616,202.43192738051616,202.43192738051616,202.43192738051616,67.20579595442345,67.20579595442345,67.20579595442345,67.20579595442345,88.608,wet,0.6,0
6.425,203.79107400715182,203.79107400715182,203.79107400715182,203.79107400715182,66.23170137415534,66.23170137415534,66.23170137415534,66.23170137415534,88.6,wet,0.6,0
6.426,205.14366225546877,205.14366225546877,205.14366225546877,205.14366225546877,65.24720485611654,65.24720485611654,65.24720485611654,65.24720485611654,88.592,wet,0.6,0
6.427,206.48914550687712,206.48914550687712,206.48914550687712,206.48914550687712,64.25252790787033,64.25252790787033,64.25252790787033,64.25252790787033,88.584,wet,0.6,0
6.428,207.82698008348171,207.82698008348171,207.82698008348171,207.82698008348171,63.247894327534055,63.247894327534055,63.247894327534055,63.247894327534055,88.576,wet,0.6,0
6.429,209.15662546503162,209.15662546503162,209.15662546503162,209.15662546503162,62.23353015342428,62.23353015342428,62.23353015342428,62.23353015342428,88.568,wet,0.6,0
6.43,210.47754450456517,210.47754450456517,210.47754450456517,210.47754450456517,61.20966361320184,61.20966361320184,61.20966361320184,61.20966361320184,88.56,wet,0.6,0
6.431,211.7892036426708,211.7892036426708,211.7892036426708,211.7892036426708,60.176525072518146,60.176525072518146,60.176525072518146,60.176525072518146,88.55199999999999,wet,0.6,0
6.432,213.09107312026794,213.09107312026794,213.09107312026794,213.09107312026794,59.13434698318659,59.13434698318659,59.13434698318659,59.13434698318659,88.544,wet,0.6,0
6.433,214.38262718983523,214.38262718983523,214.38262718983523,214.38262718983523,58.0833638308806,58.0833638308806,58.0833638308806,58.0833638308806,88.536,wet,0.6,0
6.434,215.66334432499212,215.66334432499212,215.66334432499212,215.66334432499212,57.02381208237589,57.02381208237589,57.02381208237589,57.02381208237589,88.528,wet,0.6,0
6.4350000000000005,216.93270742835549,216.93270742835549,216.93270742835549,216.93270742835549,55.95593013234519,55.95593013234519,55.95593013234519,55.95593013234519,88.52,wet,0.6,0
6.436,218.19020403758552,218.19020403758552,218.19020403758552,218.19020403758552,54.87995824972315,54.87995824972315,54.87995824972315,54.87995824972315,88.512,wet,0.6,0
6.437,219.43532652954377,219.43532652954377,219.43532652954377,219.43532652954377,53.79613852364339,53.79613852364339,53.79613852364339,53.79613852364339,88.504,wet,0.6,0
6.438,220.6675723224728,220.6675723224728,220.6675723224728,220.6675723224728,52.704714808972206,52.704714808972206,52.704714808972206,52.704714808972206,88.496,wet,0.6,0
6.439,221.88644407612904,221.88644407612904,221.88644407612904,221.88644407612904,51.60593267144098,51.60593267144098,51.60593267144098,51.60593267144098,88.488,wet,0.6,0
6.4399999999999995,223.0914498897764,223.0914498897764,223.0914498897764,223.0914498897764,50.500039332395474,50.500039332395474,50.500039332395474,50.500039332395474,88.48,wet,0.6,0
6.441,224.28210349797413,224.28210349797413,224.28210349797413,224.28210349797413,49.38728361317072,49.38728361317072,49.38728361317072,49.38728361317072,88.472,wet,0.6,0
6.442,225.45792446406935,225.45792446406935,225.45792446406935,225.45792446406935,48.26791587911022,48.26791587911022,48.26791587911022,48.26791587911022,88.464,wet,0.6,0
6.443,226.61843837132776,226.61843837132776,226.61843837132776,226.61843837132776,47.14218798323102,47.14218798323102,47.14218798323102,47.14218798323102,88.456,wet,0.6,0
6.444,227.76317701161827,227.76317701161827,227.76317701161827,227.76317701161827,46.01035320956084,46.01035320956084,46.01035320956084,46.01035320956084,88.44800000000001,wet,0.6,0
6.445,228.89167857158185,228.89167857158185,228.89167857158185,228.89167857158185,44.87266621614886,44.87266621614886,44.87266621614886,44.87266621614886,88.44,wet,0.6,0
6.446,230.00348781620661,230.00348781620661,230.00348781620661,230.00348781620661,43.7293829777693,43.7293829777693,43.7293829777693,43.7293829777693,88.432,wet,0.6,0
6.447,231.09815626974176,231.09815626974176,231.09815626974176,231.09815626974176,42.58076072832677,42.58076072832677,42.58076072832677,42.58076072832677,88.424,wet,0.6,0
6.448,232.17524239386955,232.17524239386955,232.17524239386955,232.17524239386955,41.427057902982796,41.427057902982796,41.427057902982796,41.427057902982796,88.416,wet,0.6,0
6.449,233.23431176307537,233.23431176307537,233.23431176307537,233.23431176307537,40.26853408000508,40.26853408000508,40.26853408000508,40.26853408000508,88.408,wet,0.6,0
6.45,234.27493723713692,234.27493723713692,234.27493723713692,234.27493723713692,39.10544992236662,39.10544992236662,39.10544992236662,39.10544992236662,88.4,wet,0.6,0
6.4510000000000005,234.4670621629802,234.4670621629802,234.4670621629802,234.4670621629802,37.93806711909613,37.93806711909613,37.93806711909613,37.93806711909613,88.392,wet,0.6,0
6.452,234.44584150390128,234.44584150390128,234.44584150390128,234.44584150390128,36.7666483263995,36.7666483263995,36.7666483263995,36.7666483263995,88.384,wet,0.6,0
6.453,234.42462084482239,234.42462084482239,234.42462084482239,234.42462084482239,35.59145710856319,35.59145710856319,35.59145710856319,35.59145710856319,88.376,wet,0.6,0
6.454,234.4034001857434,234.4034001857434,234.4034001857434,234.4034001857434,34.41275787865371,34.41275787865371,34.41275787865371,34.41275787865371,88.368,wet,0.6,0
6.455,234.38217952666454,234.38217952666454,234.38217952666454,234.38217952666454,33.23081583902433,33.23081583902433,33.23081583902433,33.23081583902433,88.36,wet,0.6,0
6.4559999999999995,234.36095886758562,234.36095886758562,234.36095886758562,234.36095886758562,32.04589692164882,32.04589692164882,32.04589692164882,32.04589692164882,88.352,wet,0.6,0
6.457,234.33973820850667,234.33973820850667,234.33973820850667,234.33973820850667,30.858267728283902,30.858267728283902,30.858267728283902,30.858267728283902,88.344,wet,0.6,0
6.458,234.31851754942778,234.31851754942778,234.31851754942778,234.31851754942778,29.668195470488094,29.668195470488094,29.668195470488094,29.668195470488094,88.336,wet,0.6,0
6.459,234.29729689034883,234.29729689034883,234.29729689034883,234.29729689034883,28.47594790949882,28.47594790949882,28.47594790949882,28.47594790949882,88.328,wet,0.6,0
6.46,234.27607623126994,234.27607623126994,234.27607623126994,234.27607623126994,27.28179329598783,27.28179329598783,27.28179329598783,27.28179329598783,88.32,wet,0.6,0
6.461,234.25485557219102,234.25485557219102,234.25485557219102,234.25485557219102,26.08600030970451,26.08600030970451,26.08600030970451,26.08600030970451,88.312,wet,0.6,0
6.462,234.2336349131121,234.2336349131121,234.2336349131121,234.2336349131121,24.888837999027196,24.888837999027196,24.888837999027196,24.888837999027196,88.304,wet,0.6,0
6.463,234.21241425403318,234.21241425403318,234.21241425403318,234.21241425403318,23.690575720424448,23.690575720424448,23.690575720424448,23.690575720424448,88.29599999999999,wet,0.6,0
6.464,234.19119359495423,234.19119359495423,234.19119359495423,234.19119359495423,22.491483077854102,22.491483077854102,22.491483077854102,22.491483077854102,88.288,wet,0.6,0
6.465,234.16997293587534,234.16997293587534,234.16997293587534,234.16997293587534,21.29182986210211,21.29182986210211,21.29182986210211,21.29182986210211,88.28,wet,0.6,0
6.466,234.14875227679644,234.14875227679644,234.14875227679644,234.14875227679644,20.091885990081288,20.091885990081288,20.091885990081288,20.091885990081288,88.272,wet,0.6,0
6.4670000000000005,234.1275316177175,234.1275316177175,234.1275316177175,234.1275316177175,21.108078555900224,21.108078555900224,21.108078555900224,21.108078555900224,88.264,wet,0.6,0
6.468,234.10631095863857,234.10631095863857,234.10631095863857,234.10631095863857,22.307793788880765,22.307793788880765,22.307793788880765,22.307793788880765,88.256,wet,0.6,0
6.469,234.0850902995597,234.0850902995597,234.0850902995597,234.0850902995597,23.506989777995024,23.506989777995024,23.506989777995024,23.506989777995024,88.248,wet,0.6,0
6.47,234.06386964048073,234.06386964048073,234.06386964048073,234.06386964048073,24.705396709204233,24.705396709204233,24.705396709204233,24.705396709204233,88.24,wet,0.6,0
6.471,234.04264898140184,234.04264898140184,234.04264898140184,234.04264898140184,25.902744946004617,25.902744946004617,25.902744946004617,25.902744946004617,88.232,wet,0.6,0
6.4719999999999995,234.02142832232292,234.02142832232292,234.02142832232292,234.02142832232292,27.098765090093885,27.098765090093885,27.098765090093885,27.098765090093885,88.224,wet,0.6,0
6.473,234.00020766324394,234.00020766324394,234.00020766324394,234.00020766324394,28.293188041986138,28.293188041986138,28.293188041986138,28.293188041986138,88.216,wet,0.6,0
6.474,233.97898700416508,233.97898700416508,233.97898700416508,233.97898700416508,29.485745061555,29.485745061555,29.485745061555,29.485745061555,88.208,wet,0.6,0
6.475,233.95776634508616,233.95776634508616,233.95776634508616,233.95776634508616,30.676167828502987,30.676167828502987,30.676167828502987,30.676167828502987,88.2,wet,0.6,0
6.476,233.9365456860072,233.9365456860072,233.9365456860072,233.9365456860072,31.864188502729306,31.864188502729306,31.864188502729306,31.864188502729306,88.19200000000001,wet,0.6,0
6.477,233.91532502692831,233.91532502692831,233.91532502692831,233.91532502692831,33.049539784594174,33.049539784594174,33.049539784594174,33.049539784594174,88.184,wet,0.6,0
6.478,233.8941043678494,233.8941043678494,233.8941043678494,233.8941043678494,34.231954975059566,34.231954975059566,34.231954975059566,34.231954975059566,88.176,wet,0.6,0
6.479,233.87288370877047,233.87288370877047,233.87288370877047,233.87288370877047,35.41116803569674,35.41116803569674,35.41116803569674,35.41116803569674,88.168,wet,0.6,0
6.48,233.85166304969155,233.85166304969155,233.85166304969155,233.85166304969155,36.5869136485407,36.5869136485407,36.5869136485407,36.5869136485407,88.16,wet,0.6,0
6.481,233.8304423906126,233.8304423906126,233.8304423906126,233.8304423906126,37.75892727578953,37.75892727578953,37.75892727578953,37.75892727578953,88.152,wet,0.6,0
6.482,233.80922173153374,233.80922173153374,233.80922173153374,233.80922173153374,38.926945219321226,38.926945219321226,38.926945219321226,38.926945219321226,88.144,wet,0.6,0
6.4830000000000005,233.78800107245476,233.78800107245476,233.78800107245476,233.78800107245476,40.09070468002603,40.09070468002603,40.09070468002603,40.09070468002603,88.136,wet,0.6,0
6.484,233.76678041337587,233.76678041337587,233.76678041337587,233.76678041337587,41.24994381693457,41.24994381693457,41.24994381693457,41.24994381693457,88.128,wet,0.6,0
6.485,233.74555975429698,233.74555975429698,233.74555975429698,233.74555975429698,42.40440180613238,42.40440180613238,42.40440180613238,42.40440180613238,88.12,wet,0.6,0
6.486,233.724339095218,233.724339095218,233.724339095218,233.724339095218,43.55381889944112,43.55381889944112,43.55381889944112,43.55381889944112,88.112,wet,0.6,0
6.487,233.7031184361391,233.7031184361391,233.7031184361391,233.7031184361391,44.69793648286469,44.69793648286469,44.69793648286469,44.69793648286469,88.104,wet,0.6,0
6.4879999999999995,233.6818977770602,233.6818977770602,233.6818977770602,233.6818977770602,45.83649713477325,45.83649713477325,45.83649713477325,45.83649713477325,88.096,wet,0.6,0
6.489,233.66067711798127,233.66067711798127,233.66067711798127,233.66067711798127,46.96924468382339,46.96924468382339,46.96924468382339,46.96924468382339,88.088,wet,0.6,0
6.49,233.63945645890237,233.63945645890237,233.63945645890237,233.63945645890237,48.09592426659532,48.09592426659532,48.09592426659532,48.09592426659532,88.08,wet,0.6,0
6.491,233.61823579982345,233.61823579982345,233.61823579982345,233.61823579982345,49.21628238493606,49.21628238493606,49.21628238493606,49.21628238493606,88.072,wet,0.6,0
6.492,233.5970151407445,233.5970151407445,233.5970151407445,233.5970151407445,50.33006696299519,50.33006696299519,50.33006696299519,50.33006696299519,88.064,wet,0.6,0
6.493,233.57579448166558,233.57579448166558,233.57579448166558,233.57579448166558,51.43702740394218,51.43702740394218,51.43702740394218,51.43702740394218,88.056,wet,0.6,0
6.494,233.5545738225867,233.5545738225867,233.5545738225867,233.5545738225867,52.53691464634672,52.53691464634672,52.53691464634672,52.53691464634672,88.048,wet,0.6,0
6.495,233.5333531635077,233.5333531635077,233.5333531635077,233.5333531635077,53.62948122022018,53.62948122022018,53.62948122022018,53.62948122022018,88.03999999999999,wet,0.6,0
6.496,233.51213250442885,233.51213250442885,233.51213250442885,233.51213250442885,54.7144813026924,54.7144813026924,54.7144813026924,54.7144813026924,88.032,wet,0.6,0
6.497,233.49091184534993,233.49091184534993,233.49091184534993,233.49091184534993,55.79167077332213,55.79167077332213,55.79167077332213,55.79167077332213,88.024,wet,0.6,0
6.498,233.469691186271,233.469691186271,233.469691186271,233.469691186271,56.86080726902259,56.86080726902259,56.86080726902259,56.86080726902259,88.016,wet,0.6,0
6.4990000000000006,233.4484705271921,233.4484705271921,233.4484705271921,233.4484705271921,57.92165023859339,57.92165023859339,57.92165023859339,57.92165023859339,88.008,wet,0.6,0
6.5,233.42724986811314,233.42724986811314,233.42724986811314,233.42724986811314,58.97396099684076,58.97396099684076,58.97396099684076,58.97396099684076,88.0,wet,0.6,0
6.501,233.40602920903427,233.40602920903427,233.40602920903427,233.40602920903427,60.01750277828427,60.01750277828427,60.01750277828427,60.01750277828427,87.992,wet,0.6,0
6.502,233.3848085499553,233.3848085499553,233.3848085499553,233.3848085499553,61.052040790425224,61.052040790425224,61.052040790425224,61.052040790425224,87.984,wet,0.6,0
6.503,233.36358789087637,233.36358789087637,233.36358789087637,233.36358789087637,62.07734226657533,62.07734226657533,62.07734226657533,62.07734226657533,87.976,wet,0.6,0
6.504,233.3423672317975,233.3423672317975,233.3423672317975,233.3423672317975,63.09317651822768,63.09317651822768,63.09317651822768,63.09317651822768,87.968,wet,0.6,0
6.505,233.32114657271853,233.32114657271853,233.32114657271853,233.32114657271853,64.09931498696187,64.09931498696187,64.09931498696187,64.09931498696187,87.96,wet,0.6,0
6.506,233.29992591363964,233.29992591363964,233.29992591363964,233.29992591363964,65.09553129586612,65.09553129586612,65.09553129586612,65.09553129586612,87.952,wet,0.6,0
6.507,233.27870525456075,233.27870525456075,233.27870525456075,233.27870525456075,66.08160130047438,66.08160130047438,66.08160130047438,66.08160130047438,87.944,wet,0.6,0
6.508,233.25748459548183,233.25748459548183,233.25748459548183,233.25748459548183,67.05730313919534,67.05730313919534,67.05730313919534,67.05730313919534,87.936,wet,0.6,0
6.509,233.2362639364029,233.2362639364029,233.2362639364029,233.2362639364029,68.02241728323148,68.02241728323148,68.02241728323148,68.02241728323148,87.928,wet,0.6,0
6.51,233.21504327732396,233.21504327732396,233.21504327732396,233.21504327732396,68.97672658597172,68.97672658597172,68.97672658597172,68.97672658597172,87.92,wet,0.6,0
6.511,233.19382261824506,233.19382261824506,233.19382261824506,233.19382261824506,69.92001633184957,69.92001633184957,69.92001633184957,69.92001633184957,87.912,wet,0.6,0
6.5120000000000005,233.17260195916612,233.17260195916612,233.17260195916612,233.17260195916612,70.85207428465083,70.85207428465083,70.85207428465083,70.85207428465083,87.904,wet,0.6,0
6.513,233.15138130008722,233.15138130008722,233.15138130008722,233.15138130008722,71.77269073526881,71.77269073526881,71.77269073526881,71.77269073526881,87.896,wet,0.6,0
6.514,233.1301606410083,233.1301606410083,233.1301606410083,233.1301606410083,72.68165854888576,72.68165854888576,72.68165854888576,72.68165854888576,87.888,wet,0.6,0
6.515000000000001,233.10893998192935,233.10893998192935,233.10893998192935,233.10893998192935,73.5787732115783,73.5787732115783,73.5787732115783,73.5787732115783,87.88,wet,0.6,0
6.516,233.08771932285046,233.08771932285046,233.08771932285046,233.08771932285046,74.46383287633198,74.46383287633198,74.46383287633198,74.46383287633198,87.872,wet,0.6,0
6.517,233.06649866377154,233.06649866377154,233.06649866377154,233.06649866377154,75.33663840845605,75.33663840845605,75.33663840845605,75.33663840845605,87.864,wet,0.6,0
6.518,233.04527800469262,233.04527800469262,233.04527800469262,233.04527800469262,76.19699343038774,76.19699343038774,76.19699343038774,76.19699343038774,87.856,wet,0.6,0
6.519,233.02405734561367,233.02405734561367,233.02405734561367,233.02405734561367,77.04470436587727,77.04470436587727,77.04470436587727,77.04470436587727,87.848,wet,0.6,0
6.52,233.00283668653478,233.00283668653478,233.00283668653478,233.00283668653478,77.8795804835396,77.8795804835396,77.8795804835396,77.8795804835396,87.84,wet,0.6,0
6.521,232.98161602745586,232.98161602745586,232.98161602745586,232.98161602745586,78.701433939771,78.701433939771,78.701433939771,78.701433939771,87.832,wet,0.6,0
6.522,232.9603953683769,232.9603953683769,232.9603953683769,232.9603953683769,79.51007982101075,79.51007982101075,79.51007982101075,79.51007982101075,87.824,wet,0.6,0
6.523,232.93917470929804,232.93917470929804,232.93917470929804,232.93917470929804,80.30533618534704,80.30533618534704,80.30533618534704,80.30533618534704,87.816,wet,0.6,0
6.524,232.91795405021907,232.91795405021907,232.91795405021907,232.91795405021907,81.08702410345269,81.08702410345269,81.08702410345269,81.08702410345269,87.80799999999999,wet,0.6,0
